Hotel Name,City Name,Review_Language,Prompt_Language,Upside_Review,Downside_Review,Review_Score,Sentiment
Hotel Mannat international by Mannat,New Delhi,Russian,English(German),Из позитивных моментов можно отметить удобное местоположение в центре города.,"В номере было очень грязно, в ванной комнате не работал душ. Персонал был недоброжелый и не профессиональный, обещали организовать трансфер, но в итоге никого не было. Для города нового Дели, куда приезжают туристы со всего мира, это очень неприятный опыт.",3,NEG
Hotel Mannat international by Mannat,New Delhi,Russian,Romanian,Доброжелательный персонал,"Неудобные кровати, недостаточно кымление",3,NEG
Hotel Mannat international by Mannat,New Delhi,Russian,English(Chinese),"Отель имеет своеобразный индийский характер, что может оказаться приятным для любителей экзотики.","Однако, условия пребывания оставляют желать лучшего. Номера крайне узкие и грязноватые, а уборка следит не всегда. Качество белья и ёк горячей воды также оставляет желать лучшего. На общеем фоне, большое разочарование.",2,NEG
Hotel Mannat international by Mannat,New Delhi,Russian,French,Местоположение близко к железнодорожному вокзалу.,"Далеко не самый приятный отель, в котором я останавливался. Персонал не особенно дружелюбный или вежливый, и номера были несколько грязные. В ванной комнате есть только одна маленькая раковина для душа, без штор. Отель находится в многолюдном и грязном районе. Поэтому гулять там несколько неприятно.",3,NEG
Hotel Mannat international by Mannat,New Delhi,Russian,Italian,Из плюсов только близкое местоположение к туристическим местам.,"Заселение в Отеле Mannat International оказалось неудовлетворительным опытом. Персонал не был доброжелательным, комнаты были нечистые, а завтрак был бедным и невкусным. Кроме того, Wi-Fi не работал из-за проблем с соединением.",2,NEG
Hotel Mannat international by Mannat,New Delhi,Russian,Turkish,"Отель находится в районе, удобном для проездов","Обслуживание в этом отеле очень плохое. Нельзя надеяться на то, что ваши проблемы будут решены своевременно членами персонала. Мебель в номере была изношена и устаревшая, а белье и полотенца были грязными. Качество еды в ресторане также вызвало сомнения. В общем, это был очень неудачный отдых.",3,NEG
Hotel Mannat international by Mannat,New Delhi,Russian,Spanish,Локация близка к центральным достопримечательностям,Очень шумно. В номере нет аккуратной уборки. Кондиционер не работает. Персонал не достаточно вежливый,4,NEG
Hotel Mannat international by Mannat,New Delhi,Russian,English(Italian),"Нет такого, что можно было бы выделить.","Номер был меньше, чем ожидалось, Белье не было чистым, Нет воды в бассейне. Прошу учесть этот негативный опыт.",3,NEG
Hotel Mannat international by Mannat,New Delhi,Russian,German,Удачное месторасположение отеля,"Номера требуют ремонта, персонал не предоставил должного уровня сервиса",3,NEG
Hotel Blue Pearl,New Delhi,Russian,Korean,"Отели Blue Pearl в Нью-Дели оставили на меня поистине незабываемое впечатление. Услуги были неотразимы, персонал был безукоризненно вежлив и внимателен. Комнаты были просторными и изящно обставлены, что обеспечило максимальное удобство. Не могу не отметить вкусный завтрак, который подается здесь каждое утро. Без сомнения, я полюбил удивительное расположение этого отеля, всего в нескольких минутах ходьбы от многих местных достопримечательностей.",Абсолютно никаких недостатков не обнаружено.,10,POS
Hotel Blue Pearl,New Delhi,Russian,English(Korean),Отель Blue Pearl в Нью-Дели поразил меня своим гостеприимством и комфортом. Персонал был очень дружелюбен и всегда готов помочь. Чистые и просторные номера благодаря чему весь отдых прошел в комфорте.,Недостатков не обнаружено,10,POS
Hotel Blue Pearl,New Delhi,Russian,English(Romanian),"Отличный отель в Старом Дели, очень удобное расположение. Приятный, светлый номер, отзывчивый персонал. Очень чисто, хороший Wi-Fi, качественный завтрак.","Немного громко за окнами, но ничего критического. В целом отель очень понравился.",8,POS
Hotel Blue Pearl,New Delhi,Russian,English(Spanish),Очень дружелюбный и внимательный персонал. Комфортные и чистые номера. Практичное расположение рядом с основными достопримечательностями.,Не обнаружено.,9,POS
Hotel Blue Pearl,New Delhi,Russian,Korean,"Постельное белье было чистое, ежедневное обслуживание номеров. Отель находится в удобном месте, близко к станции метро и основным достопримечательностям.","Немного шумное окружение, особенно в ночное время. Wi-Fi периодически терял связь.",8,POS
Hotel Blue Pearl,New Delhi,Russian,English(Korean),"Отель достаточно уютный с комфортабельными номерами. Персонал был очень дружелюбным, который всегда помогал в случае необходимости. Бесплатный Wi-Fi был достаточно быстрым, что позволяло мне легко поддерживать связь с близкими.","Не все было совершенно идеально. Завтрак мог быть лучше, особенно варианты для вегетарианцев были ограничены. Однако, это не портит общего впечатления от отеля.",8,POS
Hotel Blue Pearl,New Delhi,Russian,Romanian,"Гостиница находится в удобном месте, сотрудники доброжелательные и отзывчивые.","Номера не такие уж чистые, как хотелось бы. Несколько вещей будто были битые или отсутствовали. Постельное бельё было слегка пожелтевшее, хотя и чистое. Были проблемы с Wi-Fi - он не работал в моем номере. Пища в ресторане была не на вершине, еда была без вкуса.",4,NEG
Hotel Blue Pearl,New Delhi,Russian,Spanish,"Неплохое месторасположение, близость от основных достопримечательностей.","Номера в отеле были грязные и неухоженные, корпус отеля в плохом состоянии. Персонал очень невежливый и неответственный. Завтрак был ужасным, еды просто не было. Общий комфорт на очень низком уровне.",2,NEG
Hotel Blue Pearl,New Delhi,Russian,Turkish,близость к торговым центрам,неухоживаемые условия чистоты,2,NEG
Hotel Blue Pearl,New Delhi,Russian,Turkish,"Хорошее расположение отеля, близко к магазинам и туристическим достопримечательностям. Работники очень вежливы и стараются помочь.","Отель нуждается в серьезной реновации. Номера были грязными, со старой мебелью и пылью. Вода в душе практически не текла, и приходилось ждать долго, чтобы она нагрелась. Также была проблема с кондиционером, который работал очень шумно. Для тех, кто ищет комфорт и качество по разумной цене, я бы не рекомендовал это место.",4,NEG
Hotel Blue Pearl,New Delhi,Russian,Turkish,Персонал был вежлив и всегда готов помочь по любым вопросам.,"Условия проживания были далеки от идеала. Номера были грязными и постельное белье не было свежим. Кроме того, постоянный шум из прилегающих номеров и коридора мешал отдыху. Wi-Fi работал очень медленно и часто пропадал. Качество еды в ресторане оставляет желать лучшего.",2,NEG
Hotel Blue Pearl,New Delhi,Russian,English(German),"В нашем распоряжении местоположение было хорошим элементом. Когда мы прибыли, персонал был добрым и всегда старался выйти на встречу.","Очевидно, это старое здание, которое нуждается в ремонте. В нашей комнате был сильный запах заплеснелости, и белье было неакцептабельно старым. Кроме того, телевизор не работал, и Wi-Fi был медленным. Короче, сложно рекомендовать это место.",3,NEG
Hotel Blue Pearl,New Delhi,Russian,French,Довольно хорошее расположение отеля.,"Номер был неухожден, санузел был очень маленький и в нем не было горячей воды.",3,NEG
Hotel Blue Pearl,New Delhi,Russian,Russian,Близкое расположение к торговым центрам.,"Отель Blue Pearl в Нью-Дели оставил весьма негативные впечатления. Всё начиналось от некоторых несостыковок при регистрации, когда были недопонимания по моим бронированиям. Комнаты были не очень чистыми, с устаревшей мебелью и обшарпанным бельем. К сожалению, в номере было очень шумно из-за уличного шума. Ванные комнаты также нуждались в обновлении и были в плохом состоянии. На обслуживание приходилось ждать довольно долго и персонал казался равнодушным к потребностям гостей. В целом, я бы не рекомендовала этот отель другим туристам.",3,NEG
Hotel Blue Pearl,New Delhi,Russian,English(French),Отель находится недалеко от железнодорожного вокзала.,"Очень шумно из-за близости к железнодорожному вокзалу. Постельное бельё не было чистым, а в ванной был неприятный запах. Персонал не был особо доброжелателен, меню ресторана ограничено.",3,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Turkish,"Отель Tashkent Palace - это отличное место для проживания в Нью-Дели. Персонал отеля был очень добродушный и внимательный, никаких проблем не возникло. Номера уютные и чистые, с обильным количеством удобств. Кровати очень удобные, шум извне не досаждает, хорошая звукоизоляция. Месторасположение не может быть лучше, оно находится на центральной улице с множеством ресторанов и магазинов. Отель безопасный и подходит для пар.","Завтрак в отеле мог бы быть лучше, выбор блюд ограничен.",8,POS
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Russian,"Отель находится в центре города, вблизи есть множество достопримечательностей. Персонал отзывчивый и внимательный, всегда готов помочь. Номера чистые, уютные, комфортные. Кровати удобные. Завтраки вкусные и разнообразные. В каждом номере есть кондиционер, что важно в таком жарком городе. Был приятно удивлен бесплатным Wi-Fi и его качеством.","Некоторые устройства, такие как чайник и фен, требуют обновления. Иногда были проблемы с горячей водой в душе.",8,POS
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,German,"Прекрасное место для проживания. Близость к главной станции железной дороги Нью-Дели делает отель идеальной отправной точкой для путешествий. Номера уютные, чистые и хорошо оборудованы. Персонал был очень вежливым и отзывчивым на любые запросы.","Немного шумно из-за улицы, но это не испортило общего впечатления.",8,POS
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Romanian,"Отель Ашкент Палаце в Нью-Дели был очень комфортным. Обслуживание было на высоком уровне, а номера были роскошными и чистыми.","В этом отеле практически не было недостатков, но я бы хотел, чтобы WiFi был чуть быстрее.",8,POS
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Italian,"Отличное место для проживания. Отзывчивый персонал, влиюбленная уборка и комфортные комнаты. Месторасположение отличное, близко к центру.","Единственное, что могло бы быть лучше, это вай-\u0444\u0430\u0439 немного медленно.",8,POS
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Italian,"Отель Tashkent Palace - Paharganj - Couple Friendly суперб. Сначала, отель расположен в центре изумительной части нового Дели, что мы очень ценим. Второе, номера очень чистые, кофортные и хорошо обставленные. Наконец, персонал был весьма отзывчивый и помогал нам в оформлении езды к достопримечательностям города.",NaN,9,POS
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,French,"Приемлемая сторона этого отеля - это его месторасположение. Отель расположен возле центальной торговой площади, что очень удобно для путешествий по городу.",Качество отеля оставляет желать лучшего. Отсутствие чистоты в номерах и в общественных зонах. Персонал не приятен и недоброжелебен. Мебель и постельное белье в номерах были изношены и видно использованные. Уточнение бронирования также было сложной процедурой.,3,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Russian,Самое лучшее в отеле - его расположение.,"Персонал не дружелюбен, условия в номере очень плохие, не работал кондиционер. Отель не советую для поездок с семьями иli парами.",2,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Turkish,"Отель находится в самом центре парка и рынка, очень удобно. Персонал скромный, но выяснить, что у них не всегда есть выбор.",Отель требует ремонта. Пральные машины часто не работают или сломаны. Очень подаоет постоянный шум из вентиляции. Белье в номерах далеко не всегда чистое.,3,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Turkish,Доброжелательный персонал и быстрый чек-ин.,"Огромным разочарованием был номер, который был не на много хуже, чем на фотографиях. Он был грязный и устарелый, а ванная не отстирывалась правильно. На улице очень шумно, и небольшой шум в ночь сможет некоторых посетителей. Завтраки оставляют желать лучшего.",2,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Spanish,"Отель находится в районе Пахаргандж, в сердце Нью-Дели. Удобство находиться в центре города.","Неочень чистые комнаты, обслуживание оставляет желать лучшего. Немногие проблемы с питанием в отеле. По показателям качества, отель не соответствует заявленному уровню.",4,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,English(Romanian),"Отель расположен в центре города, что является его главным плюсом. В общем, служба номерного фонда была доброжелательная и внимательная.","Однако, условия проживания отнюдь далеки от совершенства. Постельное белье было со следами прошлого постояльца, промахивались до моей поселки. Завтрак отнюдь в основном состоял из одного тоста и чая, не говоря уже о сочн͏ентрате пищевых веществ. Приходилось покупать завтрак в баре напротив. Единственный плюс отеля - его расположение.",4,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,Spanish,"Локация неплохая, совсем рядом с железнодорожным вокзалом, если вы планируете проезжать по стране. Сотрудники дискретные и вежливые. Веранда кафе на крыше отличная, с прекрасным видом на город.","Номер выглядит старом и износимом. Постель старые и слегка похабаренные. Коридоры необятно панкирные, и в номер проникает неприятный запах курения. В ванной нет утюгов, он постоянно течет. Стол в номере пытались чистить, но не особо успешно. В генерале, я не могу назвать этот отель ""точкой отличия"".",4,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,English(Italian),"Приветливый и вежливый персонал, удобное расположение.","Качество уборки в номере оставляло желать лучшего. Лифт был испорчен почти всю нашу пребывание. Завтраки были неудовлетворительные, очень ограниченный выбор блюд, что большая необычность для гостиниц этого уровня. Вцелом, не советовал бы эту гостиницу друзьям или семье.",4,NEG
Hotel Tashkent Palace - Paharganj - Couple Friendly,New Delhi,Russian,English(Spanish),Короткая прогулка до станции метро. Приятное оформление номеров.,"Низкое качество обслуживания. Персонал не внимателен и не спешит решать проблемы. В номере было грязно. WiFi не работал и опять же, персонал не спешил решить этот проблему.",3,NEG
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,English(Korean),"Оттюда близко до аэропорта, что было очень удобно. Облегчает переживание часов перелетов.","Ночью было достаточно шумно, из-за чего сон был не совсем ясным.",7,POS
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,English(German),Близкость к аэропорту и костюмы персонала были приятными удивлениями.,"В гостинице было очень горячо, кондиционер не справлялся с задачей..Персонал недостаточно эффективен, уборка не ъувлись. Во время проживания перебоивали водопровод. Установка Wi-Fi местами тормозила. Пища в ресторане была безвкусная. Общие условия проживания не соответствовали цене.",4,NEG
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,English(Russian),Удобное расположение недалеко от аэропорта,"Достаточно большой список недостатков. Отель нетрезвый, белье на кроватях было пятным. Обслуживание очень медлительное, пищевая вода была плохого качества. В номерах было грязно, ощущалось, будто земляки повсюду меселя не протирали. Мою последующую поездку в Нью-Дели я обязательно проведу в другом отеле.",2,NEG
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,English(German),"гостиница нехорошо расположена в близи аэропорта, если вы имеете самый ранний вылет.","В гостинице очень неухоживаемо. Сломанная мебель, слезливая краска на стенах, ошпаренные полотенца, грязь и прочая неприятность. Персонал совершенно недобрежелив. Не рекомендую.",2,NEG
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,English(Korean),Близкое расположение к аеропорту,"Отель очень ниже исторического стандарта. Качество пищевого было ниже критики. Комнаты были грязными, постель не меняли несколько дней. В ванной комнате раковина постоянно засорена. Слишком громко, звуки из коридора и соседних комнаты были воспринимаемы. Персонал невнимателен и неприятельный. Разочарован этим отелем.",2,NEG
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,Russian,Неподалеку от аэропорта.,"Несмотря на близость к аэропорту, отель оказался очень неприятным в отношении чистоты. Постель была грязная, в ванной комнате разбит унитаз. Если айренде налог включен в стоимость номера, то это не должны брать с гостя после заезда. Во-вторых, не надо брать с гостя 200 индийских рупий за Wi-Fi. Мы не рекомендуем этот гостиничный дом.",2,NEG
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,French,"Отель находится в удобном месте, недалеко от аэропорта. Обслуживание доброжелательное.","Комната не была достаточно чистой, белье старое и потертое. Завтрак не стоит своих денег. Интернет слабый, постоянно отказывает.",4,NEG
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,English(German),nan,"Отсутствие горячей воды, шум от самолетов, неудобное расположение",2,NEG
Hotel Venus Plaza- Near Delhi Airport,New Delhi,Russian,English(Korean),Близость к аэропорту это действительно большой плюс.,"Отель находится в неочень чистом районе. Номера неухоженные, в ванной были проблемы с водой, персонал не особенно доброжелательный или отзывчивый, завтрак был скромный.",2,NEG
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,English(Korean),Отель The Mohit Guest House в Нью-Дели предлагает уютные и комфортабельные номера. Я был приятно удивлён дружелюбием персонала и их готовностью помочь. Расположение отеля также очень удобно - рядом с железнодорожной станцией Пахаргандж.,"Несмотря на это, в номерах было довольно шумно из-за близости к железной дороге. Это может помешать тем, кто чувствителен к шуму во время отдыха.",8,POS
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,Russian,"Огромное спасибо за теплый прием и вдохновляющее внимание. Очень понравился номер, чистота и тишина. Все в отеле было просто супер: от уборки до еды. Можете быть уверенными, в вашей комфортной ночлеге тут так же закладывают душу. Советую гостям, которые хотят пообедать на свежем воздухе и спать в комфорте. Чертовски рад всем, кто приезжает к нам. Особенно хочется выразить благодарность всему персоналу отеля за их теплоту, дружелюбность и гостеприимство!","Перекусать не придется, все было супер!",10,POS
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,English(German),"Отель Mohit Guest House очень уютный и тихий несмотря на близость железнодорожного вокзала. Удобные кровати и мягкое белье помогли спать как дома. Обслуживание было на высоком уровне, персонал всегда был дружелюбным и готовым помочь.",NaN,8,POS
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,English(Italian),"Отель 'Мохит Гест Хаус' предоставил замечательное пребывание. Персонал был очень внимательным и полезным, всегда готовым помочь с любыми просьбами. Номера были чистыми, уютными и просторными, а услуги, предоставленные отелем, были на высоком уровне. Помимо этого, местоположение было очень удобное - недалеко от железнодорожной станции 'Нью-Дели' и района 'Пахаргандж', что упростило наше передвижение по городу.","На самом деле не было такого, что мне не понравилось в отеле.",8,POS
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,Korean,"Отель Mohit Guest House - это удивительное место для проживания в Нью-Дели. Удобное расположение рядом с железнодорожной станцией делает его локацией легкодоступной для путешественников. Персонал был очень вежливым и гостеприимным, уделяя внимание каждой моей потребности. Комнаты были чистыми и функциональными, с большими удобными кроватями.",Однако у отеля есть проблема - слишком много шума из-за близости к вокзалу и оживленной улице.,7,POS
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,English(Turkish),Отель Mohit Guest House предлагает комфортный отдых с отличными удобствами. Расположение недалеко от станции Нью-Дели делает его удобным для путешественников. Отличная клиентская служба и дружелюбный персонал,"Некоторые удобства, такие как Wi-Fi, могут быть немного неустойчивыми, но в целом это не влияет на общее впечатление от отеля.",8,POS
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,Chinese,"Отель расположен близ железнодорожного вокзала, это удобно.","Замученный персонал, комната не была достаточно чистой. Да и ванная комната тоже оставляет желать лучшего. Меня разбудили миллионы песней, провозглашаемых проходящими поездами.",4,NEG
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,Romanian,Близость до железнодорожного вокзала.,"Неудобные кровати, грязные ванные и невнимательный персонал.",2,NEG
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,English(Korean),nan,"Полотенца в номере были в плесенах, в ванной трубка не сливала воду правильно. На белье и полотенце были пятна. Персонал был не внимателен и негостеприимный. Все это портило воздух в нашем отдыхе. Не советую этот отель.",2,NEG
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,English(Spanish),Удобное расположение в близи железнодорожной станции,"Отсутствие горячей воды, очень грязный номер и ванная. Персонал неприятельный и невнимательный. Еда в ресторане невкусная. Белье воняет несвежестью.",2,NEG
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,English(Italian),Близость к железнодорожной станции.,"Отель был очень грязный. Приблюда гостей была в ужасном и питательном состоянии, не было горячей воды иг угодная постель была в пятнах. Персонал был не дружелюбный и не помогал в любых вопросах. Ночью было очень шумно из-за дороги рядом с отелем.",2,NEG
The Mohit Guest House - New Delhi Railway Station - Paharganj,New Delhi,Russian,Turkish,"К сожалению, в этом отеле я не могу найти положительные стороны.","Ужасные условия проживания, номер очень грязный и холодный. Неудобства создает шум со стройки рядом. Обслуживающий персонал недружелюбен и в равнодушие.",2,NEG
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,Chinese,"Очень удобное расположение, близость к железнодорожной станции делает его идеальным для путешествующих на поездах","Сеть Wi-Fi иногда пропадала, и нужно было войти в систему снова",8,POS
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,Russian,"Отель Shri Vinayak прекрасно расположен недалеко от железнодорожного вокзала New Delhi, что очень удобно для путешественников. Персонал отеля исключительно внимателен и отзывчив. Комнаты чистые, уютные и оборудованы всем необходимым для комфортного проживания. Бонусом было приятное обслуживание в ресторане отеля и вкусная еда.",Недостатков не заметила.,10,POS
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,Chinese,"Очень удобное расположение отеля, близость к железнодорожному вокзалу. Очень доброжелательный и отзывчивый персонал. Номера чистые и уютные.",Завтраки могли быть богатее.,8,POS
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,Korean,"Очень удобно расположено, рядом с Нью-Дели Вокзалом. Персонал этого отеля очень вежливый и готовый помочь.",В номерах могло бы быть чуть чище.,8,POS
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,English(French),"Удобное месторасположение, близость к железнодорожной станции",Номера были нечистыми. Видимые следы грязи на постельном белье. Персонал был недружелюбным и не отзывчивым. Завтрак был скудным и непереваренным.,3,NEG
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,Chinese,Близость к железнодорожному вокзалу,"Ужасное обслуживание, грязные номера и очень плохое качество еды в ресторане. Wi-fi также работает нестабильно",2,NEG
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,Spanish,Отель находится близко от железнорожной станции - это наверное единственный плюс.,"Обслуживание оставляет желать лучшего. Номера устарелые и не чистые. Кроме того, отель местами шумный из-за непосредственных шумов на железнодорожной станции. Ужин в отеле не отвечает ожиданиям.",2,NEG
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,English(German),Гостиница находится в центре города,"Номера очень маленькие, в ванной комнате шумно, Интернет-соединение плохое. Сервис оставляет желать лучшего.",3,NEG
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,English(Turkish),В хорошем местоположении,малостный и плохо обстановленный номер.,2,NEG
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,New Delhi,Russian,Korean,Удобное расположение близко к железнодорожному вокзалу,"Гостинице требуется капитальный ремонт. Комнаты мрачные и замусоренные, мебель устарела и изношена. Ванная комната была грязная и совсем не ухоженная. Постельное белье и полотенца были старыми и поношенными. В комнатах было очень шумно из-за близости к вокзалу и соседней улицы. Завтрак был очень скромный и каждый день однообразный. Сервис оставляет желать лучшего, персонал в основном был равнодушен к просьбам гостей.",2,NEG
Hotel Smart Signature Delhi Airport,New Delhi,Russian,English(Romanian),"Отель обладает отличной транспортной доступностью и удобствами. Номера чистые, уютные и просторные. Мебель современная. Персонал отеля был очень дружелюбным и полезным. Завтраки были великолепными, предлагался большой выбор блюд.","Возможно, шумоизоляция могла быть лучше, но это небольшой недостаток в сравнении с исключительным обслуживанием и комфортом.",8,POS
Hotel Smart Signature Delhi Airport,New Delhi,Russian,Spanish,"Отличный отель близ аэропорта. Очень удобные и чистые номера. В номере было тихо, несмотря на близость к аэропорту. Персонал очень отзывчивый и внимательный. Еда в ресторане была вкусной. Удобное место для переночевания между рейсами.","Были некоторые небольшие проблемы с Wi-Fi, но общий опыт остался позитивным.",8,POS
Hotel Smart Signature Delhi Airport,New Delhi,Russian,English(Turkish),"Отель Отель Smart Signature Delhi Airport будет идеальным вариантом для тех, кто планирует долгое путешествие. Отличный сервис, хорошие комнаты и близкое расположение к аэропорту.","Немногие шумы из-за близости к аэропорту, но это ожидаемо.",8,POS
Hotel Smart Signature Delhi Airport,New Delhi,Russian,Russian,"Отель отлично подходит для тех, кто ищет удобное место для отдыха недалеко от аэропорта. Комнаты красивые, чистые и комфортные. Ресторан на территории отеля предлагает изумительную еду, а персонал всегда дружелюбен и готов помочь в любом вопросе.","Минусом может быть то, что вокруг отеля не так много магазинов или ресторанов, но благодаря расположению возле аэропорта это не стало для меня большой проблемой.",8,POS
Hotel Smart Signature Delhi Airport,New Delhi,Russian,Turkish,"Отель Smart Signature Delhi Airport в Нью-Дели очень удобный для перелётов: находится недалеко от аэропорта, есть удобный бесплатный шатл. Комнаты очень чистые и комфортабельные, персонал очень отзывчивый и доброжелательный. Завтрак был разнообразный и вкусный.",NaN,9,POS
Hotel Smart Signature Delhi Airport,New Delhi,Russian,German,"Отель находится недалеко от аэропорта, что юзно для остановки между рейсами.","В номере был сильный запах сигарет, который не исчез в течение всего нашего пребывания. Персонал относился совершенно безрадистно к нашим предложениям паомочь с запахом. Никогда больше не буду отдыхать в этом отеле.",2,NEG
